transaction_id,transaction_date,customer_id,store_id,product_id,quantity,unit_price,total_amount,payment_method,discount_applied
TXN007196,2024-06-13 13:12:00,CUST1982,STR015,PRD477,1,47.86,47.86,GCash,0
TXN007197,2024-07-07 11:53:00,CUST1285,STR055,PRD079,5,93.08,465.4,Cash,0
TXN007198,2024-08-11 08:40:00,CUST0806,STR034,PRD227,1,749.45,749.45,GCash,15
TXN007199,2024-07-07 18:50:00,CUST0989,STR011,PRD099,4,210.15,840.6,Cash,0
TXN007200,2024-07-20 10:15:00,CUST0294,STR044,PRD399,2,39.62,79.24,Cash,0
TXN007201,2024-06-23 08:07:00,CUST1176,STR087,PRD340,2,100.33,200.66,Card,0
TXN007202,2024-07-19 14:03:00,CUST0602,STR065,PRD091,2,113.22,226.44,Card,10
TXN007203,2024-08-16 20:19:00,CUST0143,STR094,PRD187,1,54.24,54.24,GCash,0
TXN007204,2024-08-11 09:08:00,CUST1684,STR082,PRD261,1,396.97,396.97,Cash,0
TXN007205,2024-07-17 14:59:00,CUST1854,STR076,PRD338,2,117.9,235.8,Cash,0
TXN007206,2024-08-19 09:05:00,CUST1539,STR008,PRD232,1,388.47,388.47,GCash,0
TXN007207,2024-08-16 11:13:00,CUST1855,STR079,PRD243,1,378.06,378.06,Cash,10
TXN007208,2024-06-26 15:15:00,CUST0425,STR051,PRD389,1,79.13,79.13,Cash,0
TXN007209,2024-08-26 15:12:00,CUST0640,STR047,PRD368,3,143.36,430.08,Cash,0
TXN007210,2024-06-04 15:54:00,CUST0826,STR055,PRD485,2,111.68,223.36,GCash,0
TXN007211,2024-07-10 09:45:00,CUST1833,STR055,PRD316,2,63.28,126.56,Cash,0
TXN007212,2024-08-03 19:45:00,CUST1760,STR054,PRD287,1,57.54,57.54,Card,0
TXN007213,2024-06-08 09:02:00,CUST0106,STR041,PRD327,2,29.64,59.28,Cash,5
TXN007214,2024-06-21 17:15:00,CUST0538,STR039,PRD438,1,245.92,245.92,PayMaya,0
TXN007215,2024-07-25 07:32:00,CUST0241,STR046,PRD224,3,228.6,685.8,Cash,0
TXN007216,2024-07-23 10:17:00,CUST0927,STR068,PRD042,2,16.63,33.26,Cash,0
TXN007217,2024-08-17 20:46:00,CUST1556,STR070,PRD067,2,274.17,548.34,Cash,0
TXN007218,2024-07-28 08:26:00,CUST0030,STR061,PRD322,3,84.51,253.53,GCash,10
TXN007219,2024-08-02 08:16:00,CUST0305,STR025,PRD393,1,134.15,134.15,Cash,0
TXN007220,2024-08-14 08:45:00,CUST1597,STR061,PRD266,1,386.12,386.12,Cash,0
TXN007221,2024-06-08 08:46:00,CUST1324,STR080,PRD384,1,61.82,61.82,PayMaya,0
TXN007222,2024-06-14 14:42:00,CUST0388,STR063,PRD444,1,206.13,206.13,Cash,5
TXN007223,2024-08-11 14:04:00,CUST1791,STR002,PRD430,3,189.39,568.17,GCash,0
TXN007224,2024-06-23 19:24:00,CUST1704,STR053,PRD329,3,87.64,262.92,Cash,15
TXN007225,2024-06-25 13:13:00,CUST1027,STR021,PRD064,1,64.29,64.29,Card,0
TXN007226,2024-06-03 08:26:00,CUST1028,STR003,PRD477,1,47.86,47.86,GCash,0
TXN007227,2024-06-30 09:11:00,CUST1412,STR011,PRD191,2,144.74,289.48,Cash,0
TXN007228,2024-07-16 15:21:00,CUST0199,STR062,PRD411,3,203.87,611.61,PayMaya,0
TXN007229,2024-08-26 09:12:00,CUST1956,STR054,PRD473,2,37.13,74.26,Cash,5
TXN007230,2024-07-13 18:23:00,CUST1115,STR067,PRD002,1,102.95,102.95,Cash,0
TXN007231,2024-06-20 08:37:00,CUST0600,STR044,PRD261,4,396.97,1587.88,Cash,0
TXN007232,2024-07-21 15:26:00,CUST0674,STR090,PRD129,1,206.2,206.2,Cash,0
TXN007233,2024-08-04 09:16:00,CUST0437,STR047,PRD223,1,403.61,403.61,Cash,10
TXN007234,2024-08-04 12:10:00,CUST1694,STR047,PRD212,4,487.38,1949.52,GCash,0
TXN007235,2024-06-08 18:19:00,CUST0291,STR001,PRD162,4,23.65,94.6,GCash,0
TXN007236,2024-06-03 07:06:00,CUST0276,STR070,PRD458,2,126.14,252.28,Cash,0
TXN007237,2024-08-04 20:54:00,CUST0937,STR098,PRD100,1,120.62,120.62,Cash,15
TXN007238,2024-07-19 16:34:00,CUST0801,STR085,PRD130,3,111.96,335.88,GCash,0
TXN007239,2024-06-24 11:21:00,CUST0779,STR094,PRD305,2,13.63,27.26,Card,0
TXN007240,2024-08-29 20:32:00,CUST0718,STR042,PRD240,3,180.18,540.54,GCash,0
TXN007241,2024-07-28 13:15:00,CUST0065,STR057,PRD200,1,201.58,201.58,PayMaya,0
TXN007242,2024-07-20 19:08:00,CUST1181,STR048,PRD244,2,656.28,1312.56,PayMaya,0
TXN007243,2024-07-22 10:47:00,CUST1286,STR006,PRD214,3,323.86,971.58,GCash,15
TXN007244,2024-07-09 20:15:00,CUST0388,STR031,PRD223,1,403.61,403.61,GCash,0
TXN007245,2024-08-27 18:47:00,CUST1081,STR040,PRD055,1,53.66,53.66,Card,0
TXN007246,2024-07-31 20:00:00,CUST1802,STR062,PRD061,3,152.24,456.72,Cash,0
TXN007247,2024-08-23 10:44:00,CUST1643,STR063,PRD071,2,271.03,542.06,Cash,0
TXN007248,2024-07-30 07:25:00,CUST1955,STR066,PRD089,4,48.26,193.04,Cash,0
TXN007249,2024-07-17 19:02:00,CUST0292,STR042,PRD407,1,134.58,134.58,GCash,5
TXN007250,2024-06-28 08:53:00,CUST1795,STR022,PRD277,1,12.81,12.81,Cash,0
TXN007251,2024-07-25 09:12:00,CUST0380,STR060,PRD074,4,233.73,934.92,PayMaya,0
TXN007252,2024-08-28 20:12:00,CUST1796,STR041,PRD020,2,94.42,188.84,Cash,10
TXN007253,2024-06-19 08:47:00,CUST0887,STR082,PRD032,1,145.05,145.05,GCash,0
TXN007254,2024-07-27 09:51:00,CUST1799,STR098,PRD218,4,218.12,872.48,PayMaya,0
TXN007255,2024-07-29 20:45:00,CUST1206,STR066,PRD023,1,70.14,70.14,Card,10
TXN007256,2024-08-24 20:21:00,CUST1330,STR086,PRD264,2,576.92,1153.84,Cash,0
TXN007257,2024-06-18 20:37:00,CUST0334,STR024,PRD010,1,102.2,102.2,Cash,0
TXN007258,2024-08-25 07:39:00,CUST1040,STR001,PRD114,1,132.09,132.09,Cash,10
TXN007259,2024-06-02 07:29:00,CUST1023,STR008,PRD298,5,27.11,135.55,Cash,0
TXN007260,2024-08-01 18:10:00,CUST1766,STR038,PRD122,5,114.36,571.8,Cash,0
TXN007261,2024-08-29 08:18:00,CUST1260,STR027,PRD432,5,200.98,1004.9,Cash,0
TXN007262,2024-06-16 09:30:00,CUST1011,STR040,PRD288,1,54.93,54.93,PayMaya,0
TXN007263,2024-08-30 09:56:00,CUST1132,STR060,PRD209,2,434.56,869.12,GCash,5
TXN007264,2024-07-31 16:11:00,CUST0277,STR021,PRD384,5,61.82,309.1,PayMaya,0
TXN007265,2024-08-23 08:07:00,CUST1029,STR077,PRD053,3,293.62,880.86,Cash,0
TXN007266,2024-06-06 16:46:00,CUST1836,STR084,PRD235,2,246.92,493.84,Cash,0
TXN007267,2024-06-18 15:57:00,CUST0563,STR097,PRD187,1,54.24,54.24,Cash,0
TXN007268,2024-06-12 18:03:00,CUST1931,STR060,PRD348,1,112.82,112.82,GCash,10
TXN007269,2024-07-04 11:33:00,CUST0450,STR013,PRD119,2,173.8,347.6,Cash,0
TXN007270,2024-08-02 20:41:00,CUST1967,STR100,PRD401,4,129.34,517.36,GCash,0
TXN007271,2024-06-01 19:11:00,CUST1115,STR041,PRD202,1,275.14,275.14,Cash,0
TXN007272,2024-08-29 19:00:00,CUST0016,STR020,PRD004,6,45.05,270.3,Cash,0
TXN007273,2024-08-09 10:16:00,CUST0546,STR085,PRD175,3,41.24,123.72,Cash,0
TXN007274,2024-08-03 09:43:00,CUST1220,STR009,PRD113,1,129.99,129.99,Cash,5
TXN007275,2024-08-14 15:09:00,CUST1519,STR080,PRD330,1,108.48,108.48,Cash,5
TXN007276,2024-06-07 08:38:00,CUST0326,STR066,PRD010,1,102.2,102.2,Cash,0
TXN007277,2024-08-16 14:29:00,CUST1307,STR020,PRD069,1,214.78,214.78,Cash,0
TXN007278,2024-06-12 14:54:00,CUST0310,STR091,PRD470,5,39.57,197.85,GCash,0
TXN007279,2024-08-16 13:16:00,CUST1808,STR039,PRD120,2,100.03,200.06,GCash,0
TXN007280,2024-06-19 11:03:00,CUST1040,STR042,PRD085,6,132.46,794.76,Cash,0
TXN007281,2024-07-27 09:46:00,CUST0634,STR060,PRD303,1,21.57,21.57,Cash,0
TXN007282,2024-07-22 08:24:00,CUST0586,STR043,PRD089,1,48.26,48.26,GCash,0
TXN007283,2024-06-27 07:51:00,CUST1441,STR067,PRD148,2,27.8,55.6,Cash,0
TXN007284,2024-08-19 17:22:00,CUST0088,STR036,PRD340,3,100.33,300.99,PayMaya,0
TXN007285,2024-07-17 09:47:00,CUST0662,STR098,PRD350,1,70.46,70.46,Card,0
TXN007286,2024-08-05 09:11:00,CUST0034,STR051,PRD200,1,201.58,201.58,Cash,0
TXN007287,2024-08-24 20:30:00,CUST1119,STR089,PRD293,2,13.23,26.46,Cash,0
TXN007288,2024-07-19 15:35:00,CUST1885,STR045,PRD135,1,249.03,249.03,Cash,0
TXN007289,2024-07-06 09:05:00,CUST0531,STR039,PRD364,1,93.3,93.3,Cash,5
TXN007290,2024-06-21 08:45:00,CUST1161,STR079,PRD207,1,461.58,461.58,Cash,0
TXN007291,2024-06-26 09:57:00,CUST1892,STR061,PRD004,1,45.05,45.05,Cash,5
TXN007292,2024-06-28 09:44:00,CUST1325,STR001,PRD060,1,119.17,119.17,GCash,0
TXN007293,2024-08-11 09:37:00,CUST0696,STR044,PRD046,2,144.36,288.72,GCash,10
TXN007294,2024-07-28 18:20:00,CUST1576,STR031,PRD314,1,26.67,26.67,Cash,0
TXN007295,2024-07-14 11:32:00,CUST1093,STR033,PRD219,1,68.15,68.15,Cash,10
TXN007296,2024-07-11 09:27:00,CUST1539,STR015,PRD396,3,67.54,202.62,Cash,15
TXN007297,2024-07-31 17:31:00,CUST1589,STR044,PRD198,2,294.53,589.06,Cash,0
TXN007298,2024-07-11 13:29:00,CUST1489,STR040,PRD440,2,207.83,415.66,Cash,10
TXN007299,2024-08-05 18:58:00,CUST1150,STR023,PRD260,2,235.21,470.42,Card,0
TXN007300,2024-07-11 18:27:00,CUST1190,STR011,PRD127,1,126.59,126.59,Cash,0
TXN007301,2024-06-01 09:23:00,CUST0723,STR068,PRD067,1,274.17,274.17,Cash,0
TXN007302,2024-08-15 17:51:00,CUST1264,STR079,PRD418,3,297.28,891.84,Cash,0
TXN007303,2024-08-22 19:05:00,CUST1774,STR087,PRD487,6,42.28,253.68,GCash,0
TXN007304,2024-06-19 10:17:00,CUST0202,STR085,PRD228,3,349.53,1048.59,GCash,5
TXN007305,2024-08-15 09:28:00,CUST0824,STR080,PRD466,2,121.38,242.76,GCash,0
TXN007306,2024-08-08 19:28:00,CUST1140,STR041,PRD039,1,57.87,57.87,GCash,10
TXN007307,2024-08-06 09:23:00,CUST1359,STR039,PRD430,1,189.39,189.39,Cash,0
TXN007308,2024-06-22 19:20:00,CUST0212,STR090,PRD347,1,48.61,48.61,Cash,0
TXN007309,2024-08-08 17:19:00,CUST1528,STR074,PRD191,2,144.74,289.48,PayMaya,15
TXN007310,2024-06-08 09:02:00,CUST1349,STR097,PRD455,1,108.74,108.74,Cash,0
TXN007311,2024-08-19 16:46:00,CUST0128,STR079,PRD252,1,596.51,596.51,Cash,5
TXN007312,2024-07-16 18:54:00,CUST0851,STR031,PRD014,4,91.29,365.16,Cash,0
TXN007313,2024-06-29 13:50:00,CUST0454,STR047,PRD106,3,220.55,661.65,Card,0
TXN007314,2024-08-20 12:05:00,CUST1006,STR090,PRD010,1,102.2,102.2,Cash,0
TXN007315,2024-07-18 07:34:00,CUST0243,STR023,PRD443,2,54.61,109.22,Card,0
TXN007316,2024-07-11 19:16:00,CUST1937,STR015,PRD314,2,26.67,53.34,Cash,0
TXN007317,2024-07-15 07:31:00,CUST0209,STR044,PRD213,3,445.97,1337.91,Cash,0
TXN007318,2024-07-18 14:00:00,CUST1651,STR077,PRD491,2,15.33,30.66,GCash,10
TXN007319,2024-07-31 20:46:00,CUST0363,STR059,PRD155,2,56.85,113.7,Card,0
TXN007320,2024-06-24 18:34:00,CUST1345,STR066,PRD264,2,576.92,1153.84,Cash,0
TXN007321,2024-06-22 14:00:00,CUST1164,STR039,PRD209,1,434.56,434.56,Cash,0
TXN007322,2024-06-18 09:23:00,CUST1449,STR063,PRD163,3,55.47,166.41,Cash,0
TXN007323,2024-08-25 12:10:00,CUST0702,STR084,PRD257,1,114.65,114.65,Cash,0
TXN007324,2024-06-14 17:55:00,CUST1971,STR086,PRD362,5,69.85,349.25,Cash,0
TXN007325,2024-06-16 17:30:00,CUST0421,STR047,PRD180,1,13.83,13.83,GCash,0
TXN007326,2024-06-28 16:34:00,CUST1971,STR098,PRD407,2,134.58,269.16,Cash,0
TXN007327,2024-07-02 13:23:00,CUST1701,STR045,PRD038,3,141.49,424.47,GCash,5
TXN007328,2024-07-19 19:57:00,CUST1778,STR025,PRD006,1,21.1,21.1,Cash,0
TXN007329,2024-06-24 10:21:00,CUST0695,STR095,PRD009,2,132.22,264.44,Cash,0
TXN007330,2024-08-07 07:51:00,CUST0440,STR067,PRD042,4,16.63,66.52,Cash,0
TXN007331,2024-06-04 17:50:00,CUST1640,STR005,PRD314,1,26.67,26.67,Cash,0
TXN007332,2024-07-29 07:40:00,CUST1370,STR057,PRD211,3,227.34,682.02,GCash,10
TXN007333,2024-08-07 20:20:00,CUST1587,STR034,PRD007,1,85.22,85.22,Cash,5
TXN007334,2024-07-28 11:39:00,CUST0461,STR032,PRD437,2,272.03,544.06,Cash,0
TXN007335,2024-08-01 18:23:00,CUST0860,STR051,PRD193,6,103.89,623.34,Cash,0
TXN007336,2024-06-20 20:03:00,CUST1672,STR069,PRD126,1,82.41,82.41,GCash,0
TXN007337,2024-06-08 07:49:00,CUST0896,STR030,PRD065,1,180.27,180.27,Cash,0
TXN007338,2024-06-04 07:13:00,CUST0512,STR100,PRD244,1,656.28,656.28,Cash,10
TXN007339,2024-06-19 13:13:00,CUST0223,STR098,PRD256,3,765.37,2296.11,Cash,0
TXN007340,2024-06-16 09:04:00,CUST0324,STR095,PRD302,1,41.76,41.76,GCash,15
TXN007341,2024-06-17 07:52:00,CUST0551,STR027,PRD200,6,201.58,1209.48,Cash,0
TXN007342,2024-07-06 14:51:00,CUST1654,STR082,PRD222,1,426.37,426.37,Card,0
TXN007343,2024-06-22 12:33:00,CUST0339,STR052,PRD484,1,115.5,115.5,GCash,0
TXN007344,2024-08-29 19:50:00,CUST1635,STR081,PRD270,2,736.88,1473.76,GCash,5
TXN007345,2024-07-01 15:42:00,CUST1064,STR042,PRD489,1,113.23,113.23,Cash,0
TXN007346,2024-06-12 15:08:00,CUST0208,STR011,PRD350,4,70.46,281.84,Cash,0
TXN007347,2024-08-02 09:42:00,CUST0799,STR056,PRD172,4,77.41,309.64,Cash,0
TXN007348,2024-08-21 08:30:00,CUST1546,STR055,PRD236,3,567.73,1703.19,GCash,0
TXN007349,2024-06-15 09:19:00,CUST0081,STR035,PRD025,2,117.37,234.74,Cash,0
TXN007350,2024-06-29 10:40:00,CUST1944,STR019,PRD186,1,157.98,157.98,GCash,0
TXN007351,2024-08-01 07:13:00,CUST1469,STR074,PRD156,5,69.72,348.6,Cash,0
TXN007352,2024-08-10 12:52:00,CUST1984,STR057,PRD185,3,458.76,1376.28,Cash,5
TXN007353,2024-08-22 14:59:00,CUST1299,STR075,PRD221,1,330.23,330.23,Cash,5
TXN007354,2024-06-08 18:01:00,CUST1116,STR078,PRD212,6,487.38,2924.28,GCash,0
TXN007355,2024-07-28 14:23:00,CUST0781,STR083,PRD402,1,47.48,47.48,Cash,0
TXN007356,2024-07-06 20:15:00,CUST1445,STR041,PRD156,1,69.72,69.72,Cash,0
TXN007357,2024-08-30 16:27:00,CUST1533,STR094,PRD468,1,10.19,10.19,Card,10
TXN007358,2024-07-22 16:33:00,CUST1524,STR080,PRD369,3,171.82,515.46,Cash,0
TXN007359,2024-08-05 16:28:00,CUST0854,STR053,PRD182,5,385.36,1926.8,Cash,5
TXN007360,2024-08-27 08:51:00,CUST1534,STR072,PRD307,1,24.57,24.57,Card,0
TXN007361,2024-08-07 12:38:00,CUST0420,STR054,PRD291,2,24.55,49.1,Cash,0
TXN007362,2024-06-09 08:23:00,CUST0373,STR073,PRD279,2,55.59,111.18,Card,5
TXN007363,2024-07-19 12:10:00,CUST1879,STR084,PRD161,1,64.31,64.31,PayMaya,5
TXN007364,2024-07-24 09:14:00,CUST0826,STR072,PRD485,1,111.68,111.68,Cash,0
TXN007365,2024-06-25 18:49:00,CUST0047,STR085,PRD383,1,62.25,62.25,GCash,0
TXN007366,2024-06-27 11:36:00,CUST0381,STR095,PRD021,2,86.41,172.82,Cash,5
TXN007367,2024-08-01 07:16:00,CUST0281,STR024,PRD245,1,703.51,703.51,GCash,0
TXN007368,2024-06-08 19:54:00,CUST1832,STR089,PRD065,2,180.27,360.54,PayMaya,0
TXN007369,2024-07-04 11:28:00,CUST1628,STR054,PRD459,2,15.67,31.34,Card,10
TXN007370,2024-06-17 19:12:00,CUST0165,STR024,PRD040,5,39.0,195.0,Cash,10
TXN007371,2024-08-02 19:20:00,CUST1297,STR008,PRD410,1,87.13,87.13,Cash,5
TXN007372,2024-07-25 17:13:00,CUST1586,STR097,PRD088,1,202.17,202.17,GCash,0
TXN007373,2024-08-13 13:52:00,CUST1737,STR032,PRD276,2,58.17,116.34,GCash,0
TXN007374,2024-06-06 20:27:00,CUST1255,STR042,PRD341,2,39.2,78.4,GCash,5
TXN007375,2024-06-28 17:42:00,CUST0163,STR039,PRD004,1,45.05,45.05,GCash,0
TXN007376,2024-08-08 16:18:00,CUST1944,STR080,PRD008,2,47.42,94.84,Card,0
TXN007377,2024-06-24 11:17:00,CUST0043,STR062,PRD069,1,214.78,214.78,PayMaya,5
TXN007378,2024-07-30 12:46:00,CUST1159,STR034,PRD419,6,206.11,1236.66,GCash,0
TXN007379,2024-06-05 09:13:00,CUST1375,STR018,PRD335,3,62.94,188.82,Cash,0
TXN007380,2024-08-14 16:29:00,CUST0798,STR049,PRD086,1,237.76,237.76,Cash,0
TXN007381,2024-07-15 20:37:00,CUST0827,STR054,PRD106,1,220.55,220.55,GCash,5
TXN007382,2024-07-26 08:56:00,CUST0699,STR057,PRD223,2,403.61,807.22,Card,0
TXN007383,2024-08-04 16:11:00,CUST1723,STR068,PRD002,3,102.95,308.85,GCash,0
TXN007384,2024-08-04 17:02:00,CUST0552,STR098,PRD193,1,103.89,103.89,Cash,5
TXN007385,2024-07-03 17:08:00,CUST0885,STR070,PRD251,2,224.78,449.56,Card,0
TXN007386,2024-07-14 08:06:00,CUST1155,STR056,PRD188,3,252.52,757.56,Card,0
TXN007387,2024-08-07 18:26:00,CUST1893,STR029,PRD482,1,123.28,123.28,Cash,10
TXN007388,2024-06-23 13:43:00,CUST1339,STR024,PRD220,2,97.76,195.52,Cash,0
TXN007389,2024-06-22 18:43:00,CUST1398,STR044,PRD159,1,16.95,16.95,PayMaya,10
TXN007390,2024-06-11 17:30:00,CUST0155,STR093,PRD173,1,25.43,25.43,Cash,10
TXN007391,2024-08-22 08:57:00,CUST0902,STR029,PRD320,1,87.68,87.68,Cash,5
TXN007392,2024-07-24 18:35:00,CUST0152,STR097,PRD334,1,61.97,61.97,Cash,0
TXN007393,2024-08-11 11:31:00,CUST1797,STR097,PRD356,4,75.31,301.24,Cash,5
TXN007394,2024-08-21 09:26:00,CUST1244,STR079,PRD346,6,85.84,515.04,Cash,0
TXN007395,2024-06-29 10:56:00,CUST1475,STR043,PRD403,3,32.87,98.61,PayMaya,0
TXN007396,2024-08-11 15:47:00,CUST0675,STR047,PRD313,3,35.1,105.3,Cash,0
TXN007397,2024-08-09 09:16:00,CUST1464,STR021,PRD209,6,434.56,2607.36,Cash,0
TXN007398,2024-08-03 17:42:00,CUST1877,STR046,PRD330,2,108.48,216.96,GCash,5
TXN007399,2024-08-24 18:35:00,CUST1097,STR014,PRD269,3,408.1,1224.3,Cash,0
TXN007400,2024-08-13 07:59:00,CUST1291,STR007,PRD465,4,20.06,80.24,Card,5
TXN007401,2024-08-10 17:12:00,CUST1627,STR004,PRD364,1,93.3,93.3,Cash,0
TXN007402,2024-08-06 07:36:00,CUST1629,STR032,PRD216,1,472.12,472.12,GCash,0
TXN007403,2024-08-14 13:47:00,CUST1866,STR062,PRD487,1,42.28,42.28,GCash,0
TXN007404,2024-07-25 13:45:00,CUST0073,STR082,PRD266,2,386.12,772.24,Cash,15
TXN007405,2024-06-13 19:24:00,CUST0835,STR092,PRD060,3,119.17,357.51,GCash,0
TXN007406,2024-08-02 15:19:00,CUST1403,STR079,PRD181,1,55.77,55.77,Cash,0
TXN007407,2024-08-26 10:02:00,CUST0719,STR011,PRD245,1,703.51,703.51,Cash,15
TXN007408,2024-07-11 10:13:00,CUST0457,STR023,PRD182,2,385.36,770.72,GCash,5
TXN007409,2024-06-25 10:59:00,CUST1625,STR023,PRD043,1,36.15,36.15,PayMaya,10
TXN007410,2024-08-24 19:36:00,CUST0379,STR002,PRD483,1,71.08,71.08,GCash,5
TXN007411,2024-08-11 08:56:00,CUST1838,STR031,PRD440,1,207.83,207.83,Cash,0
TXN007412,2024-07-06 07:17:00,CUST0954,STR075,PRD448,2,74.67,149.34,GCash,0
TXN007413,2024-06-16 07:00:00,CUST1158,STR031,PRD027,1,79.79,79.79,Cash,0
TXN007414,2024-06-07 18:37:00,CUST1588,STR064,PRD016,1,123.1,123.1,Cash,0
TXN007415,2024-08-15 09:54:00,CUST1803,STR015,PRD493,1,18.02,18.02,GCash,5
TXN007416,2024-06-22 11:23:00,CUST0957,STR035,PRD305,1,13.63,13.63,Cash,0
TXN007417,2024-06-22 19:51:00,CUST0700,STR080,PRD105,4,65.83,263.32,Cash,0
TXN007418,2024-07-23 17:22:00,CUST1833,STR055,PRD118,1,159.48,159.48,Cash,0
TXN007419,2024-08-04 13:42:00,CUST1809,STR059,PRD483,2,71.08,142.16,GCash,0
TXN007420,2024-07-27 07:30:00,CUST1737,STR006,PRD062,2,61.97,123.94,Cash,0
TXN007421,2024-06-19 16:52:00,CUST0173,STR013,PRD067,1,274.17,274.17,Cash,0
TXN007422,2024-07-25 14:27:00,CUST1292,STR001,PRD473,1,37.13,37.13,Card,0
TXN007423,2024-06-18 11:22:00,CUST1156,STR009,PRD084,1,258.18,258.18,Cash,0
TXN007424,2024-07-31 14:45:00,CUST1730,STR078,PRD025,2,117.37,234.74,Cash,0
TXN007425,2024-07-07 20:48:00,CUST0368,STR064,PRD233,1,284.66,284.66,Cash,10
TXN007426,2024-06-13 09:50:00,CUST0029,STR052,PRD299,1,56.36,56.36,Cash,0
TXN007427,2024-08-01 18:38:00,CUST0669,STR012,PRD226,1,391.35,391.35,Cash,0
TXN007428,2024-06-17 16:10:00,CUST1281,STR070,PRD216,4,472.12,1888.48,GCash,0
TXN007429,2024-08-20 11:43:00,CUST1869,STR022,PRD434,2,124.4,248.8,PayMaya,0
TXN007430,2024-08-26 09:09:00,CUST1528,STR019,PRD192,1,126.85,126.85,Cash,10
TXN007431,2024-08-26 10:56:00,CUST1046,STR026,PRD020,1,94.42,94.42,Cash,5
TXN007432,2024-08-28 10:27:00,CUST0552,STR083,PRD438,2,245.92,491.84,GCash,0
TXN007433,2024-07-29 20:53:00,CUST1517,STR022,PRD269,1,408.1,408.1,Cash,5
TXN007434,2024-08-08 09:09:00,CUST1361,STR005,PRD318,1,61.47,61.47,Cash,5
TXN007435,2024-06-26 14:19:00,CUST1991,STR020,PRD395,2,185.52,371.04,Cash,5
TXN007436,2024-08-03 20:54:00,CUST0505,STR007,PRD413,2,122.91,245.82,Card,10
TXN007437,2024-07-06 11:11:00,CUST1944,STR005,PRD081,1,114.85,114.85,Cash,5
TXN007438,2024-06-22 07:05:00,CUST1586,STR033,PRD393,3,134.15,402.45,Cash,0
TXN007439,2024-07-28 11:20:00,CUST1582,STR007,PRD100,4,120.62,482.48,GCash,10
TXN007440,2024-07-23 20:05:00,CUST1305,STR027,PRD144,2,25.81,51.62,Cash,0
TXN007441,2024-07-15 15:56:00,CUST0914,STR040,PRD428,1,102.41,102.41,GCash,0
TXN007442,2024-07-23 09:56:00,CUST0330,STR011,PRD037,3,75.26,225.78,Cash,5
TXN007443,2024-08-15 16:10:00,CUST0919,STR063,PRD139,1,79.07,79.07,Cash,0
TXN007444,2024-07-28 17:01:00,CUST1542,STR053,PRD489,1,113.23,113.23,Cash,15
TXN007445,2024-07-03 16:10:00,CUST0385,STR026,PRD335,1,62.94,62.94,Cash,0
TXN007446,2024-06-30 15:45:00,CUST0416,STR079,PRD196,3,328.81,986.43,Cash,10
TXN007447,2024-07-10 10:43:00,CUST0287,STR100,PRD477,1,47.86,47.86,Cash,5
TXN007448,2024-06-07 16:19:00,CUST0397,STR009,PRD494,2,44.13,88.26,Cash,0
TXN007449,2024-08-20 07:11:00,CUST0429,STR018,PRD066,5,225.89,1129.45,Cash,0
TXN007450,2024-08-05 19:19:00,CUST1302,STR074,PRD325,1,111.81,111.81,Card,0
TXN007451,2024-08-25 10:55:00,CUST0589,STR008,PRD313,1,35.1,35.1,Cash,0
TXN007452,2024-08-15 08:32:00,CUST1212,STR083,PRD363,3,171.48,514.44,Cash,0
TXN007453,2024-07-26 08:21:00,CUST0659,STR079,PRD099,3,210.15,630.45,GCash,0
TXN007454,2024-08-18 19:34:00,CUST1547,STR011,PRD304,1,35.69,35.69,GCash,0
TXN007455,2024-08-28 11:53:00,CUST0955,STR002,PRD036,2,46.31,92.62,Cash,0
TXN007456,2024-06-30 15:30:00,CUST0616,STR029,PRD253,1,634.97,634.97,Cash,0
TXN007457,2024-08-08 18:24:00,CUST1683,STR031,PRD466,1,121.38,121.38,Cash,15
TXN007458,2024-08-03 17:36:00,CUST0554,STR074,PRD297,2,21.34,42.68,Cash,10
TXN007459,2024-07-05 13:48:00,CUST1346,STR039,PRD107,1,191.72,191.72,Cash,0
TXN007460,2024-07-02 13:05:00,CUST1248,STR026,PRD380,1,140.82,140.82,GCash,0
TXN007461,2024-07-13 08:23:00,CUST1315,STR005,PRD019,1,21.94,21.94,Cash,0
TXN007462,2024-06-15 11:36:00,CUST0883,STR012,PRD114,2,132.09,264.18,Card,0
TXN007463,2024-07-30 14:00:00,CUST0898,STR070,PRD345,1,93.51,93.51,GCash,5
TXN007464,2024-07-23 09:07:00,CUST0385,STR002,PRD046,2,144.36,288.72,Card,10
TXN007465,2024-08-04 08:34:00,CUST0427,STR022,PRD304,2,35.69,71.38,Cash,0
TXN007466,2024-07-14 08:46:00,CUST1733,STR063,PRD317,5,32.63,163.15,GCash,5
TXN007467,2024-08-26 14:42:00,CUST0832,STR099,PRD256,2,765.37,1530.74,Cash,0
TXN007468,2024-06-29 16:57:00,CUST0796,STR008,PRD219,1,68.15,68.15,PayMaya,10
TXN007469,2024-07-08 20:05:00,CUST0523,STR079,PRD373,4,78.44,313.76,Cash,0
TXN007470,2024-07-29 20:50:00,CUST1131,STR035,PRD163,1,55.47,55.47,GCash,0
TXN007471,2024-08-06 13:37:00,CUST0723,STR078,PRD032,1,145.05,145.05,Cash,0
TXN007472,2024-08-26 16:18:00,CUST0395,STR086,PRD296,1,53.45,53.45,Cash,0
TXN007473,2024-08-21 12:02:00,CUST0616,STR080,PRD221,1,330.23,330.23,Cash,5
